ProductID;Date;Zip;Units;Revenue;Country
2055;8/9/2002;75169 CEDEX 19 ;1;569.6;France 
967;8/9/2002;75152 CEDEX 03 ;1;656.2;France 
964;7/30/2002;6450           ;1;320.2;France 
976;7/30/2002;06505 CEDEX    ;1;314.9;France 
767;1/11/2000;06201 CEDEX 3  ;1;105;France 
768;1/11/2000;6100           ;1;105;France 
1014;1/11/2000;6200           ;2;173.2;France 
1080;1/12/2000;6450           ;1;265.1;France 
1079;1/12/2000;6450           ;1;265.1;France 
1937;4/24/2003;6300           ;1;286.1;France 
2235;4/24/2003;06172 CEDEX 2  ;1;70.8;France 
2332;4/24/2003;06183 CEDEX 2  ;1;419.9;France 
839;4/25/2003;06508 CEDEX    ;1;761.2;France 
964;4/25/2003;06083 CEDEX 1  ;1;320.2;France 
2219;4/25/2003;6300           ;1;141.7;France 
2250;4/25/2003;6430           ;1;126;France 
2332;4/25/2003;06504 CEDEX    ;1;419.9;France 
2400;4/25/2003;06833 CEDEX 9  ;1;94.5;France 
2251;4/25/2003;6430           ;1;126;France 
2240;3/13/2000;06508 CEDEX    ;1;86.6;France 
2388;3/13/2000;06508 CEDEX    ;1;314.9;France 
1005;3/13/2000;06099 CEDEX 1  ;1;107.6;France 
2332;3/13/2000;06034 CEDEX 1  ;1;419.9;France 
2370;3/13/2000;06009 CEDEX 1  ;1;719.2;France 
2332;3/13/2000;06825 CEDEX 9  ;1;419.9;France 
2407;3/13/2000;06107 CEDEX 2  ;1;73.5;France 
837;3/13/2000;06007 CEDEX 1  ;1;813.7;France 
981;3/13/2000;06508 CEDEX    ;1;157.4;France 
2388;3/13/2000;06034 CEDEX 1  ;1;314.9;France 
758;3/13/2000;06504 CEDEX    ;1;84;France 
2241;3/13/2000;06508 CEDEX    ;1;86.6;France 
2353;3/13/2000;06505 CEDEX    ;1;409.4;France 
314;3/14/2000;06003 CEDEX 1  ;1;430.2;France 
758;3/14/2000;06082 CEDEX 1  ;1;84;France 
910;3/14/2000;06016 CEDEX 1  ;1;414.7;France 
936;3/14/2000;06175 CEDEX 2  ;1;498.7;France 
1186;3/14/2000;06105 CEDEX 2  ;1;425.2;France 
2255;3/14/2000;06053 CEDEX 1  ;1;57.7;France 
757;3/14/2000;06082 CEDEX 1  ;1;84;France 
786;3/14/2000;06082 CEDEX 1  ;1;68.2;France 
785;3/14/2000;06082 CEDEX 1  ;1;68.2;France 
910;3/14/2000;06186 CEDEX 2  ;1;414.7;France 
2254;3/14/2000;06053 CEDEX 1  ;1;57.7;France 
922;3/14/2000;06083 CEDEX 1  ;1;472.4;France 
740;3/15/2000;06235 CEDEX    ;1;173.2;France 
785;3/15/2000;06084 CEDEX 1  ;1;68.2;France 
989;3/15/2000;06034 CEDEX 1  ;1;451.4;France 
2255;3/15/2000;06181 CEDEX 2  ;1;57.7;France 
2359;3/15/2000;06203 CEDEX 3  ;1;409.4;France 
1222;3/15/2000;06016 CEDEX 1  ;1;383.2;France 
2081;3/15/2000;06004 CEDEX 1  ;1;220.4;France 
2234;3/15/2000;06181 CEDEX 2  ;1;65.6;France 
2277;3/15/2000;06007 CEDEX 1  ;1;257.2;France 
2353;3/15/2000;06009 CEDEX 1  ;1;409.4;France 
739;3/15/2000;06235 CEDEX    ;1;173.2;France 
795;3/15/2000;06082 CEDEX 1  ;1;278.2;France 
910;3/15/2000;06006 CEDEX 1  ;1;414.7;France 
2241;3/15/2000;06185 CEDEX 2  ;1;86.6;France 
2254;3/15/2000;06181 CEDEX 2  ;1;57.7;France 
796;3/15/2000;06082 CEDEX 1  ;1;278.2;France 
1065;3/15/2000;06187 CEDEX 2  ;1;296.6;France 
786;3/15/2000;06084 CEDEX 1  ;1;68.2;France 
921;3/15/2000;06016 CEDEX 1  ;1;525;France 
979;3/15/2000;06016 CEDEX 1  ;1;409.4;France 
1186;3/15/2000;6100           ;1;425.2;France 
1318;3/15/2000;75997 CEDEX 14 ;1;307;France 
2235;3/15/2000;06181 CEDEX 2  ;1;65.6;France 
1066;3/15/2000;06187 CEDEX 2  ;1;296.6;France 
2056;3/15/2000;06032 CEDEX 1  ;1;328.1;France 
2240;3/15/2000;06185 CEDEX 2  ;1;86.6;France 
921;3/15/2000;06177 CEDEX 2  ;1;525;France 
1008;3/15/2000;06032 CEDEX 1  ;1;236.2;France 
1317;3/15/2000;75997 CEDEX 14 ;1;307;France 
2388;3/15/2000;06172 CEDEX 2  ;1;314.9;France 
754;3/16/2000;6470           ;1;246.7;France 
1208;3/16/2000;6450           ;1;330.7;France 
936;3/16/2000;6430           ;1;498.7;France 
1110;3/16/2000;6360           ;1;209.9;France 
676;3/1/2000;06009 CEDEX 1  ;1;808.2;France 
396;3/1/2000;06201 CEDEX 3  ;1;865.7;France 
413;3/1/2000;06504 CEDEX    ;1;1181;France 
499;3/1/2000;06506 CEDEX    ;1;852.9;France 
559;3/1/2000;06079 CEDEX 1  ;1;590.4;France 
559;3/1/2000;06099 CEDEX 1  ;1;590.4;France 
565;3/1/2000;06205 CEDEX 3  ;1;839.7;France 
604;3/1/2000;06082 CEDEX 1  ;1;461.7;France 
604;3/1/2000;6420           ;1;461.7;France 
631;3/1/2000;06184 CEDEX 2  ;1;346.2;France 
443;3/1/2000;06009 CEDEX 1  ;1;799;France 
445;3/1/2000;6190           ;1;841;France 
475;3/1/2000;06034 CEDEX 1  ;1;978.1;France 
475;3/1/2000;6450           ;2;1956.2;France 
488;3/1/2000;06049 CEDEX 1  ;1;987;France 
499;3/1/2000;06235 CEDEX    ;1;852.9;France 
510;3/1/2000;06177 CEDEX 2  ;1;843.7;France 
574;3/1/2000;06177 CEDEX 2  ;1;839.7;France 
574;3/1/2000;06187 CEDEX 2  ;2;1679.5;France 
658;3/1/2000;75998 CEDEX 14 ;1;911.9;France 
1075;3/1/2000;06186 CEDEX 2  ;1;254.6;France 
725;3/2/2000;6790           ;1;115.5;France 
795;3/2/2000;06343 CEDEX    ;1;278.2;France 
910;3/2/2000;6470           ;1;414.7;France 
726;3/2/2000;6790           ;1;115.5;France 
989;3/2/2000;06107 CEDEX 2  ;1;467.2;France 
2050;3/2/2000;06185 CEDEX 2  ;1;501.3;France 
2332;3/2/2000;06186 CEDEX 2  ;1;419.9;France 
2359;3/2/2000;06003 CEDEX 1  ;1;409.4;France 
796;3/2/2000;06343 CEDEX    ;1;278.2;France 
797;3/2/2000;06826 CEDEX 9  ;1;304.4;France 
940;3/3/2000;6390           ;1;687.7;France 
1909;3/3/2000;06354 CEDEX 4  ;1;202.1;France 
838;3/3/2000;06369 CEDEX 4  ;1;939.7;France 
2047;3/3/2000;6830           ;1;380.6;France 
195;3/4/2000;06181 CEDEX 2  ;1;761.2;France 
2204;3/6/2000;06295 CEDEX 3  ;1;157.4;France 
757;8/6/2002;06504 CEDEX    ;1;84;France 
1061;8/6/2002;06508 CEDEX    ;1;149.6;France 
1062;8/6/2002;06050 CEDEX 1  ;1;149.6;France 
767;8/6/2002;06185 CEDEX 2  ;1;105;France 
964;8/6/2002;06175 CEDEX 2  ;1;314.9;France 
396;8/6/2002;06033 CEDEX 1  ;1;913.8;France 
600;8/6/2002;6190           ;1;747.3;France 
786;8/6/2002;6830           ;1;68.2;France 
1139;8/6/2002;6660           ;1;682.5;France 
93;8/6/2002;06508 CEDEX    ;1;1039.5;France 
768;8/6/2002;06185 CEDEX 2  ;1;105;France 
1174;8/6/2002;06106 CEDEX 2  ;1;577.5;France 
2054;8/6/2002;06504 CEDEX    ;1;546;France 
2373;8/6/2002;06186 CEDEX 2  ;1;588;France 
533;8/6/2002;06505 CEDEX    ;1;524.7;France 
785;8/6/2002;6830           ;1;68.2;France 
758;8/6/2002;06504 CEDEX    ;1;84;France 
1062;8/6/2002;06508 CEDEX    ;1;149.6;France 
940;8/6/2002;06341 CEDEX    ;1;698.2;France 
1061;8/6/2002;06050 CEDEX 1  ;1;149.6;France 
758;8/7/2002;06083 CEDEX 1  ;1;73.5;France 
1000;8/7/2002;06108 CEDEX 2  ;1;89.2;France 
2234;8/7/2002;06289 CEDEX 3  ;1;70.8;France 
2250;8/7/2002;06284 CEDEX 3  ;1;126;France 
1191;8/7/2002;6660           ;1;267.7;France 
1203;8/7/2002;6950           ;1;320.2;France 
2235;8/7/2002;06289 CEDEX 3  ;1;70.8;France 
2251;8/7/2002;06284 CEDEX 3  ;1;126;France 
2388;8/7/2002;06172 CEDEX 2  ;1;309.7;France 
414;8/7/2002;6300           ;1;472.2;France 
757;8/7/2002;06083 CEDEX 1  ;1;73.5;France 
1210;8/7/2002;06833 CEDEX 9  ;1;577.5;France 
455;8/7/2002;6200           ;1;972.3;France 
2332;8/7/2002;06281 CEDEX 3  ;1;367.4;France 
1186;3/6/2000;06099 CEDEX 1  ;1;425.2;France 
989;3/6/2000;06083 CEDEX 1  ;1;467.2;France 
990;3/6/2000;06009 CEDEX 1  ;1;503.9;France 
2277;3/6/2000;6190           ;1;257.2;France 
990;3/6/2000;06004 CEDEX 1  ;1;525;France 
1117;3/6/2000;06082 CEDEX 1  ;1;299.2;France 
1157;3/6/2000;06185 CEDEX 2  ;1;383.2;France 
1490;3/6/2000;75998 CEDEX 14 ;1;262.4;France 
990;3/6/2000;06050 CEDEX 1  ;1;503.9;France 
833;3/6/2000;06073 CEDEX 1  ;1;782.2;France 
1489;3/6/2000;75998 CEDEX 14 ;1;262.4;France 
2074;3/6/2000;6660           ;1;330.7;France 
2205;3/6/2000;06295 CEDEX 3  ;1;157.4;France 
990;3/6/2000;6390           ;1;525;France 
1894;3/6/2000;6910           ;1;682.2;France 
770;3/7/2000;6450           ;1;257.2;France 
1157;3/7/2000;06288 CEDEX 3  ;1;383.2;France 
2359;3/7/2000;06006 CEDEX 1  ;1;409.4;France 
2251;3/7/2000;06099 CEDEX 1  ;1;120.7;France 
609;10/15/1999;75707 CEDEX 13 ;2;1604.4;France 
676;10/15/1999;75886 CEDEX 18 ;1;808.2;France 
687;10/15/1999;75918 CEDEX 19 ;1;446;France 
714;10/15/1999;75867 CEDEX 18 ;2;320.1;France 
725;10/15/1999;75766 CEDEX 16 ;2;230.9;France 
725;10/15/1999;75773 CEDEX 16 ;1;115.5;France 
739;10/15/1999;75709 CEDEX 13 ;1;167.9;France 
767;10/15/1999;75702 CEDEX 13 ;1;105;France 
770;10/15/1999;75702 CEDEX 13 ;1;257.2;France 
785;10/15/1999;75786 CEDEX 16 ;1;68.2;France 
785;10/15/1999;75927 CEDEX 19 ;1;68.2;France 
797;10/15/1999;75755 CEDEX 15 ;2;608.9;France 
801;10/15/1999;75831 CEDEX 17 ;1;293.9;France 
962;10/15/1999;75892 CEDEX 18 ;1;509.2;France 
1075;10/15/1999;75938 CEDEX 19 ;1;254.6;France 
1108;10/15/1999;75715 CEDEX 08 ;1;160.1;France 
1111;10/15/1999;75764 CEDEX 16 ;1;118.1;France 
1117;10/15/1999;75707 CEDEX 13 ;1;299.2;France 
1317;10/15/1999;75717 CEDEX 15 ;1;309.6;France 
2081;10/15/1999;75911 CEDEX 15 ;1;220.4;France 
2255;10/15/1999;75764 CEDEX 16 ;1;57.7;France 
2255;10/15/1999;75766 CEDEX 16 ;1;57.7;France 
2279;10/15/1999;75913 CEDEX 19 ;1;165.3;France 
2282;10/15/1999;75867 CEDEX 18 ;1;304.4;France 
2284;10/15/1999;75902 CEDEX 15 ;1;299.2;France 
2388;10/15/1999;75706 CEDEX 13 ;1;314.9;France 
443;10/15/1999;75970 CEDEX 20 ;1;799;France 
464;10/15/1999;75707 CEDEX 13 ;1;566.2;France 
475;10/15/1999;75690 CEDEX 14 ;1;978.1;France 
475;10/15/1999;75848 CEDEX 17 ;1;978.1;France 
574;10/15/1999;75742 CEDEX 15 ;1;839.7;France 
574;10/15/1999;75764 CEDEX 16 ;1;839.7;France 
604;10/15/1999;75696 CEDEX 14 ;1;461.7;France 
604;10/15/1999;75738 CEDEX 15 ;1;461.7;France 
604;10/15/1999;75757 CEDEX 15 ;1;461.7;France 
609;10/15/1999;75745 CEDEX 15 ;1;802.2;France 
609;10/15/1999;75764 CEDEX 16 ;1;802.2;France 
609;10/15/1999;75849 CEDEX 17 ;1;802.2;France 
681;10/15/1999;75911 CEDEX 15 ;1;648.6;France 
725;10/15/1999;75756 CEDEX 15 ;1;115.5;France 
725;10/15/1999;75803 CEDEX 08 ;1;115.5;France 
728;10/15/1999;75745 CEDEX 15 ;1;68.2;France 
754;10/15/1999;75764 CEDEX 16 ;1;246.7;France 
770;10/15/1999;75877 CEDEX 18 ;2;514.4;France 
784;10/15/1999;75696 CEDEX 14 ;1;110.2;France 
785;10/15/1999;75702 CEDEX 13 ;1;68.2;France 
785;10/15/1999;75767 CEDEX 16 ;1;68.2;France 
785;10/15/1999;75914 CEDEX 13 ;1;68.2;France 
786;10/15/1999;75742 CEDEX 15 ;1;68.2;France 
797;10/15/1999;75865 CEDEX 18 ;1;304.4;France 
797;10/15/1999;75915 CEDEX 04 ;1;304.4;France 
2071;4/22/2003;75903 CEDEX 15 ;1;346.4;France 
2212;4/22/2003;75755 CEDEX 15 ;1;89.2;France 
2331;4/22/2003;75745 CEDEX 15 ;1;540.7;France 
499;4/22/2003;75922 CEDEX 19 ;1;911.7;France 
596;4/22/2003;75716 CEDEX 15 ;1;797.2;France 
606;4/22/2003;75846 CEDEX 17 ;1;337.8;France 
622;4/22/2003;75864 CEDEX 18 ;1;841.3;France 
646;4/22/2003;75865 CEDEX 18 ;1;938.2;France 
1001;4/22/2003;75691 CEDEX 14 ;1;393.7;France 
2064;4/22/2003;75831 CEDEX 17 ;1;496.1;France 
2213;4/22/2003;75868 CEDEX 18 ;1;89.2;France 
2219;4/22/2003;75882 CEDEX 18 ;1;141.7;France 
2222;4/22/2003;75927 CEDEX 19 ;1;225.7;France 
2251;4/22/2003;75892 CEDEX 18 ;1;126;France 
475;4/22/2003;75895 CEDEX 18 ;1;1037.4;France 
676;4/22/2003;75725 CEDEX 15 ;1;856.3;France 
767;4/22/2003;75685 CEDEX 14 ;1;94.5;France 
786;4/22/2003;75911 CEDEX 15 ;1;57.7;France 
1943;4/22/2003;75892 CEDEX 18 ;1;126;France 
1962;4/22/2003;75717 CEDEX 15 ;1;149.6;France 
2055;4/22/2003;75920 CEDEX 19 ;1;569.6;France 
2081;4/22/2003;75831 CEDEX 17 ;1;225.7;France 
2213;4/22/2003;75755 CEDEX 15 ;1;89.2;France 
2353;7/17/2002;75911 CEDEX 15 ;1;414.7;France 
770;7/17/2002;75690 CEDEX 14 ;1;262.4;France 
990;7/17/2002;75755 CEDEX 15 ;1;430.4;France 
2241;7/17/2002;75916 CEDEX 19 ;1;89.2;France 
2396;7/17/2002;75972 CEDEX 20 ;1;89.2;France 
964;7/17/2002;75971 CEDEX 20 ;1;314.9;France 
1005;7/17/2002;75709 CEDEX 13 ;1;107.6;France 
1006;7/17/2002;75849 CEDEX 17 ;1;89.2;France 
1065;7/17/2002;75909 CEDEX 15 ;1;304.4;France 
596;7/17/2002;75979 CEDEX 20 ;1;776.7;France 
915;7/17/2002;75809 CEDEX 17 ;1;556.5;France 
967;7/17/2002;75911 CEDEX 15 ;1;656.2;France 
1006;7/17/2002;75771 CEDEX 16 ;1;89.2;France 
1106;7/17/2002;75865 CEDEX 18 ;1;246.7;France 
734;7/17/2002;75918 CEDEX 19 ;1;330.7;France 
2332;7/17/2002;75731 CEDEX 15 ;1;367.4;France 
676;7/17/2002;75796 CEDEX 16 ;1;837.4;France 
1066;7/17/2002;75909 CEDEX 15 ;1;304.4;France 
1105;7/17/2002;75865 CEDEX 18 ;1;246.7;France 
573;7/17/2002;75714 CEDEX 15 ;1;299;France 
1168;7/17/2002;75727 CEDEX 15 ;1;367.4;France 
2240;7/17/2002;75916 CEDEX 19 ;1;89.2;France 
2254;7/17/2002;75898 CEDEX 18 ;1;60.3;France 
2263;7/17/2002;75909 CEDEX 15 ;1;299.2;France 
2388;7/17/2002;75927 CEDEX 19 ;1;309.7;France 
2064;7/18/2002;75747 CEDEX 15 ;1;496.1;France 
2352;7/18/2002;75770 CEDEX 16 ;1;367.4;France 
801;10/15/1999;75703 CEDEX 13 ;1;293.9;France 
838;10/15/1999;75759 CEDEX 15 ;1;939.7;France 
1065;10/15/1999;75913 CEDEX 19 ;1;296.6;France 
1117;10/15/1999;75764 CEDEX 16 ;1;299.2;France 
1328;10/15/1999;75767 CEDEX 16 ;1;91.8;France 
1949;10/15/1999;75981 CEDEX 20 ;1;299.2;France 
1960;10/15/1999;75754 CEDEX 15 ;2;194.2;France 
1969;10/15/1999;75718 CEDEX 15 ;1;238.8;France 
2380;10/15/1999;75764 CEDEX 16 ;1;299.2;France 
2388;10/15/1999;75915 CEDEX 04 ;1;309.7;France 
187;10/15/1999;75957 CEDEX 19 ;1;819;France 
396;10/15/1999;75714 CEDEX 15 ;1;857.1;France 
475;10/15/1999;75976 CEDEX 20 ;1;978.1;France 
785;7/31/2002;75702 CEDEX 13 ;1;68.2;France 
992;7/31/2002;75957 CEDEX 19 ;1;278.2;France 
1005;7/31/2002;75862 CEDEX 18 ;1;107.6;France 
2055;7/31/2002;75699 CEDEX 14 ;1;569.6;France 
247;7/31/2002;75725 CEDEX 15 ;1;409.2;France 
532;7/31/2002;75702 CEDEX 13 ;1;561.5;France 
725;7/31/2002;75707 CEDEX 13 ;1;120.7;France 
964;7/31/2002;75694 CEDEX 14 ;1;335.9;France 
1186;7/31/2002;75709 CEDEX 13 ;1;404.2;France 
1990;7/31/2002;75965 CEDEX 20 ;1;262.4;France 
2053;7/31/2002;75847 CEDEX 17 ;1;325.4;France 
2327;7/31/2002;75799 CEDEX 16 ;1;603.7;France 
510;7/31/2002;75840 CEDEX 17 ;1;821.6;France 
433;11/15/1999;75716 CEDEX 15 ;1;810.9;France 
499;11/15/1999;75840 CEDEX 17 ;1;852.9;France 
559;11/15/1999;75783 CEDEX 16 ;1;590.4;France 
574;11/15/1999;75877 CEDEX 18 ;1;839.7;France 
604;11/15/1999;75848 CEDEX 17 ;1;461.7;France 
609;11/15/1999;75974 CEDEX 20 ;1;802.2;France 
676;11/15/1999;75703 CEDEX 13 ;1;808.2;France 
726;11/15/1999;75739 CEDEX 15 ;1;115.5;France 
743;11/15/1999;75915 CEDEX 04 ;1;270.3;France 
758;11/15/1999;75846 CEDEX 17 ;1;84;France 
769;11/15/1999;75907 CEDEX 15 ;1;257.2;France 
770;11/15/1999;75789 CEDEX 16 ;1;257.2;France 
786;11/15/1999;75719 CEDEX 15 ;1;68.2;France 
989;11/15/1999;75699 CEDEX 14 ;1;419.9;France 
1014;11/15/1999;75976 CEDEX 20 ;1;86.6;France 
1080;11/15/1999;75798 CEDEX 16 ;1;265.1;France 
1215;11/15/1999;75845 CEDEX 17 ;1;356.9;France 
1961;11/15/1999;75712 CEDEX 15 ;1;98.7;France 
1961;11/15/1999;75967 CEDEX 20 ;1;97.1;France 
1968;11/15/1999;75855 CEDEX 17 ;1;238.8;France 
1974;11/15/1999;75703 CEDEX 13 ;1;55.1;France 
1975;11/15/1999;75789 CEDEX 16 ;2;110.2;France 
1975;11/15/1999;75971 CEDEX 20 ;1;55.1;France 
2064;11/15/1999;75723 CEDEX 15 ;1;488.2;France 
2199;11/15/1999;75685 CEDEX 14 ;1;181.1;France 
2241;11/15/1999;75703 CEDEX 13 ;1;86.6;France 
120;11/15/1999;75755 CEDEX 15 ;1;829.5;France 
120;11/15/1999;75928 CEDEX 19 ;1;829.5;France 
396;11/15/1999;75709 CEDEX 13 ;1;865.7;France 
396;11/15/1999;75958 CEDEX 19 ;1;865.7;France 
400;11/15/1999;75860 CEDEX 18 ;1;689.3;France 
475;11/15/1999;75715 CEDEX 08 ;1;978.1;France 
559;11/15/1999;75742 CEDEX 15 ;1;590.4;France 
574;11/15/1999;75707 CEDEX 13 ;1;839.7;France 
574;11/15/1999;75756 CEDEX 15 ;1;839.7;France 
604;11/15/1999;75687 CEDEX 14 ;1;461.7;France 
604;11/15/1999;75708 CEDEX 13 ;1;461.7;France 
606;11/15/1999;75707 CEDEX 13 ;1;314.7;France 
609;11/15/1999;75691 CEDEX 14 ;1;802.2;France 
609;11/15/1999;75738 CEDEX 15 ;1;802.2;France 
725;11/15/1999;75846 CEDEX 17 ;1;115.5;France 
757;11/15/1999;75803 CEDEX 08 ;1;84;France 
757;11/15/1999;75846 CEDEX 17 ;1;84;France 
769;11/15/1999;75739 CEDEX 15 ;1;257.2;France 
785;11/15/1999;75755 CEDEX 15 ;1;68.2;France 
837;11/15/1999;75877 CEDEX 18 ;1;813.7;France 
921;11/15/1999;75714 CEDEX 15 ;1;525;France 
979;11/15/1999;75747 CEDEX 15 ;1;393.7;France 
1062;11/15/1999;75831 CEDEX 17 ;1;141.7;France 
1075;11/15/1999;75927 CEDEX 19 ;1;254.6;France 
1108;11/15/1999;75918 CEDEX 19 ;1;160.1;France 
1949;11/15/1999;75716 CEDEX 15 ;1;299.2;France 
2074;11/15/1999;75971 CEDEX 20 ;1;328.1;France 
2234;11/15/1999;75706 CEDEX 13 ;1;65.6;France 
2234;11/15/1999;75802 CEDEX 08 ;1;65.6;France 
2255;11/15/1999;75679 CEDEX 14 ;1;57.7;France 
2277;11/15/1999;75862 CEDEX 18 ;1;257.2;France 
2410;11/15/1999;75847 CEDEX 17 ;1;99.7;France 
433;11/15/1999;75927 CEDEX 19 ;1;810.9;France 
475;11/15/1999;75717 CEDEX 15 ;1;978.1;France 
1173;6/13/2003;75766 CEDEX 16 ;1;535.5;France 
2388;4/24/2003;75745 CEDEX 15 ;1;309.7;France 
525;4/24/2003;75700 SP 07    ;1;524.7;France 
1087;4/24/2003;75927 CEDEX 19 ;1;286.1;France 
1210;4/24/2003;75878 CEDEX 18 ;1;577.5;France 
838;1/25/2000;75727 CEDEX 15 ;1;934.5;France 
725;1/26/2000;75979 CEDEX 20 ;1;115.5;France 
989;1/26/2000;75719 CEDEX 15 ;1;467.2;France 
1974;1/26/2000;75755 CEDEX 15 ;1;55.1;France 
726;1/26/2000;75979 CEDEX 20 ;1;115.5;France 
1061;1/26/2000;75886 CEDEX 18 ;1;141.7;France 
785;1/26/2000;75742 CEDEX 15 ;1;68.2;France 
1062;1/26/2000;75886 CEDEX 18 ;1;141.7;France 
786;1/26/2000;75742 CEDEX 15 ;1;68.2;France 
990;1/26/2000;75719 CEDEX 15 ;1;525;France 
1975;1/26/2000;75755 CEDEX 15 ;1;55.1;France 
1920;1/27/2000;75709 CEDEX 13 ;1;283.4;France 
714;1/27/2000;75893 CEDEX 18 ;1;162.7;France 
990;1/27/2000;75897 CEDEX 18 ;1;472.4;France 
713;1/27/2000;75893 CEDEX 18 ;1;162.7;France 
94;1/28/2000;75688 CEDEX 14 ;1;876.8;France 
2270;1/28/2000;75798 CEDEX 16 ;1;309.7;France 
2255;1/28/2000;75771 CEDEX 16 ;1;57.7;France 
2254;1/28/2000;75771 CEDEX 16 ;1;57.7;France 
769;1/31/2000;75800 CEDEX 08 ;1;257.2;France 
786;1/31/2000;75694 CEDEX 14 ;1;68.2;France 
910;1/31/2000;75766 CEDEX 16 ;1;414.7;France 
1435;1/31/2000;75690 CEDEX 14 ;1;314.9;France 
770;1/31/2000;75800 CEDEX 08 ;1;257.2;France 
1436;1/31/2000;75690 CEDEX 14 ;1;314.9;France 
1894;1/31/2000;75799 CEDEX 16 ;1;713.7;France 
326;1/31/2000;75708 CEDEX 13 ;1;708.5;France 
2064;1/31/2000;75710 CEDEX 15 ;1;488.2;France 
785;1/31/2000;75694 CEDEX 14 ;1;68.2;France 
1117;1/31/2000;75911 CEDEX 15 ;1;299.2;France 
396;2/1/2000;75922 CEDEX 19 ;1;865.7;France 
445;2/1/2000;75882 CEDEX 18 ;1;841;France 
475;2/1/2000;75699 CEDEX 14 ;1;978.1;France 
475;2/1/2000;75840 CEDEX 17 ;1;978.1;France 
513;2/1/2000;75718 CEDEX 15 ;1;451.4;France 
573;2/1/2000;75719 CEDEX 15 ;1;280.6;France 
580;2/1/2000;75806 CEDEX 17 ;1;756.8;France 
609;2/1/2000;75848 CEDEX 17 ;1;802.2;France 
1085;9/19/2002;48153          ;1;84;Germany
733;9/19/2002;45701          ;1;330.7;Germany
1086;9/19/2002;48153          ;1;84;Germany
1229;9/19/2002;53347          ;1;246.7;Germany
734;9/19/2002;45701          ;1;330.7;Germany
964;9/19/2002;45661          ;1;330.7;Germany
954;9/20/2002;48369          ;1;682.5;Germany
1086;9/20/2002;53332          ;1;84;Germany
2094;7/17/2000;45659          ;1;435.7;Germany
2252;7/17/2000;53347          ;1;131.2;Germany
1186;7/17/2000;45739          ;1;425.2;Germany
1227;7/17/2000;45711          ;1;330.7;Germany
2205;7/17/2000;53347          ;1;157.4;Germany
2223;7/17/2000;52385          ;1;246.7;Germany
2235;7/17/2000;53913          ;1;65.6;Germany
2388;7/17/2000;45739          ;1;314.9;Germany
93;7/18/2000;53173          ;1;955.5;Germany
2064;7/18/2000;45663          ;1;493.4;Germany
1916;7/18/2000;52388          ;1;280.8;Germany
2094;7/18/2000;48369          ;1;435.7;Germany
2407;7/18/2000;48163          ;1;73.5;Germany
847;7/18/2000;53809          ;1;603.7;Germany
2074;7/18/2000;53902          ;1;330.7;Germany
838;7/18/2000;52441          ;1;939.7;Germany
940;7/18/2000;53229          ;1;672;Germany
838;7/18/2000;53229          ;1;945;Germany
964;7/18/2000;53225          ;1;325.4;Germany
102;7/19/2000;48432          ;1;850;Germany
726;7/19/2000;45657          ;1;115.5;Germany
921;7/19/2000;53721          ;1;525;Germany
785;7/19/2000;45665          ;1;68.2;Germany
2235;7/19/2000;45896          ;1;65.6;Germany
2407;7/19/2000;32051          ;3;244;Germany
725;7/19/2000;45657          ;1;115.5;Germany
786;7/19/2000;53332          ;1;68.2;Germany
785;7/19/2000;53332          ;1;68.2;Germany
921;7/19/2000;45659          ;1;525;Germany
786;7/19/2000;45665          ;1;68.2;Germany
837;7/19/2000;53117          ;1;840;Germany
2234;7/19/2000;45896          ;1;65.6;Germany
838;7/19/2000;46244          ;1;924;Germany
726;7/20/2000;45768          ;1;115.5;Germany
758;7/20/2000;52457          ;1;84;Germany
786;7/20/2000;45897          ;1;68.2;Germany
833;7/20/2000;53123          ;1;787.5;Germany
833;7/20/2000;53842          ;1;787.5;Germany
2241;7/28/2000;32051          ;1;86.6;Germany
196;7/28/2000;53123          ;1;819;Germany
2380;7/28/2000;48429          ;1;299.2;Germany
2240;7/28/2000;32051          ;1;86.6;Germany
2045;7/28/2000;46397          ;1;412.1;Germany
1133;7/28/2000;48163          ;1;630;Germany
94;7/29/2000;45768          ;1;876.8;Germany
31;7/29/2000;52459          ;1;761.2;Germany
786;7/31/2000;45770          ;1;68.2;Germany
990;7/31/2000;53804          ;1;440.9;Germany
1005;7/31/2000;52459          ;1;107.6;Germany
2016;7/31/2000;53783          ;2;603.6;Germany
2064;7/31/2000;45897          ;1;493.4;Germany
2081;7/31/2000;45770          ;1;223.1;Germany
2091;7/31/2000;52428          ;1;154.8;Germany
2241;7/31/2000;48324          ;1;86.6;Germany
248;7/31/2000;53721          ;1;551;Germany
757;7/31/2000;53639          ;1;84;Germany
785;7/31/2000;53332          ;1;68.2;Germany
838;7/31/2000;45701          ;1;924;Germany
852;7/31/2000;53783          ;1;745.5;Germany
910;7/31/2000;53332          ;1;414.7;Germany
910;7/31/2000;53809          ;1;414.7;Germany
145;7/31/2000;53332          ;1;472;Germany
726;7/31/2000;52441          ;1;115.5;Germany
785;7/31/2000;53902          ;1;68.2;Germany
786;7/31/2000;52382          ;1;68.2;Germany
833;7/31/2000;53797          ;1;787.5;Germany
2074;7/31/2000;48369          ;1;330.7;Germany
2240;7/31/2000;48324          ;1;86.6;Germany
102;7/31/2000;52385          ;1;850;Germany
